analysis_type,parameter_name,parameter_value,initialization_index,initialization_seed,algorithm,epsilon,output_weight_count,hidden_width,q_dimension,n_train,n_test,n_features,n_classes,lambda_reg,estimated_L,mu,condition_number,converged,iterations,computational_time_seconds,initial_gradient_norm,final_gradient_norm,objective_value,objective_gap_to_ldlt,relative_error_to_ldlt,train_accuracy,test_accuracy,alpha,beta
sparsity,sparseness_percentage,0.1,41,103048,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.4991083750028338,2.1809133487371657,0.000600678320962486,0.05892512191276746,9.381357807258794e-08,0.0005118348961478192,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,41,103048,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.5341049999988172,2.1809133487371657,0.0009994114482324403,0.05892968455447933,4.656455289936412e-06,0.006946506199006865,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,42,103049,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.4590836249990389,2.190719343955076,0.000602355017346301,0.058925122168458834,9.406926944344196e-08,0.0005124330956937033,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,42,103049,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.4705456250012503,2.190719343955076,0.0009979044797086476,0.0589296736824039,4.645583214508975e-06,0.00695849566039157,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,43,103050,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.38426670899934834,2.195380575152382,0.0006035003771375228,0.05892512234318312,9.424399372709447e-08,0.0005126448088712137,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,43,103050,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.5474378330000036,2.195380575152382,0.0009994260876749234,0.05892968679282193,4.658693632537958e-06,0.006954324708710819,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,44,103051,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.3918290000001434,2.184271921318043,0.0006015030337489999,0.05892512212672902,9.402753962939325e-08,0.0005126148046153812,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,44,103051,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.5919299590023002,2.184271921318043,0.0009989934659429774,0.05892968144908166,4.653349892268233e-06,0.00696009180068613,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,45,103052,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.503532582999469,2.2791418448174867,0.0006120920665826479,0.05892512236571271,9.426652331639973e-08,0.0005121998424888847,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,45,103052,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.6280185830000846,2.2791418448174867,0.000999370971364027,0.05892968347945948,4.655380270092435e-06,0.006950673548696102,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,46,103053,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,567,0.5851657909988717,2.020308715929287,0.0009984838750913827,0.05892530322289071,2.751237013209895e-07,0.0008927686693214551,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,46,103053,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.7116895419967477,2.020308715929287,0.0009994831107393808,0.058929683529621024,4.655430431634022e-06,0.006957376703398402,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,47,103054,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.38622995900004753,2.1604183404388895,0.0005991487637206847,0.058925121767960664,9.366877127409134e-08,0.0005127428681638717,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,47,103054,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.5687954589993751,2.1604183404388895,0.0009988491358909474,0.05892968848043547,4.6603812460799254e-06,0.0069673250797336675,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,48,103055,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,567,0.46380370800034143,2.015252119024602,0.000995756065589587,0.0589253033920838,2.752928944110833e-07,0.0008946342428862172,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,48,103055,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.8152230419982516,2.015252119024602,0.0009995564852895097,0.05892968860040677,4.660501217376711e-06,0.006965475126544121,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,49,103056,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.4912233750001178,2.1268123391241214,0.0005959671103344938,0.05892512228112136,9.418193196858438e-08,0.0005130278442440759,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,49,103056,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,771,0.7995398749990272,2.1268123391241214,0.0009921386989700466,0.058929627512766154,4.599413576764078e-06,0.006925254045548206,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,50,103057,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.4331188750002184,2.118517506227624,0.0005945829096701703,0.05892512209497739,9.399578800028952e-08,0.0005124719054570622,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,50,103057,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,771,0.5793776249993243,2.118517506227624,0.00099250839092112,0.05892962712429803,4.599025108638355e-06,0.0069105738154641785,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,51,103058,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.4090362919996551,2.235419689293315,0.0006093378143046932,0.058925122845184696,9.474599530628902e-08,0.0005126575250928356,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,51,103058,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,771,0.5130757500010077,2.235419689293315,0.0009925665278745163,0.058929625505476764,4.5974062873738175e-06,0.006917510851317712,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,52,103059,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.3588479170030041,2.0552679158342464,0.0005891953539528293,0.058925122279098324,9.417990893406669e-08,0.0005122044826376186,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,52,103059,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.4481802920017799,2.0552679158342464,0.00099866470029022,0.05892967763038695,4.6495311975605635e-06,0.006953441759267326,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,53,103060,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.4431468330003554,2.0739095138787023,0.0005910846200013084,0.058925122267315985,9.416812659507334e-08,0.0005131942367666589,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,53,103060,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.5582788749998144,2.0739095138787023,0.0009997432086030122,0.05892969359044306,4.665491253670606e-06,0.006966900136177211,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,54,103061,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.3829059160016186,2.293966646756515,0.0006132437069335571,0.05892512214511127,9.404592187650662e-08,0.0005125600261984122,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,54,103061,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.5224125839995395,2.293966646756515,0.0009994923373603595,0.05892968856155667,4.6604623672799605e-06,0.006965813125000063,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,55,103062,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.5311916249993374,2.12222960865556,0.0005939036607412588,0.05892512190119129,9.380200190201027e-08,0.000512544801061922,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,55,103062,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,771,0.4779216249989986,2.12222960865556,0.0009931972482970124,0.058929626969511865,4.598870322475301e-06,0.006914307044798688,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,56,103063,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.4321036670007743,2.1564431380783176,0.0005952783684849232,0.05892512130361046,9.320442106997007e-08,0.0005122740463444035,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,56,103063,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,771,0.5829291669979284,2.1564431380783176,0.0009920553514343978,0.05892962291135032,4.594812160932382e-06,0.006918786033886304,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,57,103064,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,567,0.3894336250014021,1.9378942013812286,0.0009785731299589242,0.05892530233426807,2.7423507868024055e-07,0.0008939680984235243,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,57,103064,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.5082759580000129,1.9378942013812286,0.000998686944853859,0.05892968212014171,4.654020952322979e-06,0.006957656545628462,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,58,103065,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.44500999999945634,2.2134773057868817,0.000604909977945825,0.058925122269804495,9.417061510447189e-08,0.0005124712845466908,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,58,103065,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.5986911250001867,2.2134773057868817,0.0009996982964543132,0.05892968704736595,4.658948176562705e-06,0.006957491218488333,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,59,103066,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.45849295900188736,2.142135126666194,0.0005970404852118838,0.0589251221268312,9.402764181154488e-08,0.0005127255539715131,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,59,103066,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.5424642080033664,2.142135126666194,0.000999472601170144,0.058929686340405005,4.658241215614589e-06,0.006959268977878585,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,60,103067,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.4606603339998401,2.164855777761028,0.000598647982082314,0.058925122283732846,9.418454345599958e-08,0.0005128911210603779,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,60,103067,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.47975920800308813,2.164855777761028,0.0009997339481882476,0.0589296914161528,4.663316963408881e-06,0.006961830377069738,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,61,103068,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.4536171670006297,2.319951301827757,0.0006166329432897509,0.0589251226418008,9.454261141322862e-08,0.0005127124622244637,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,61,103068,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.4719442079986038,2.319951301827757,0.000999949902282668,0.05892969014841109,4.662049221698661e-06,0.006964578550141475,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,62,103069,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.43603558399991016,2.253182203877181,0.0006078707972965272,0.05892512197836863,9.387917924291722e-08,0.0005125107506994088,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,62,103069,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.5068910000009055,2.253182203877181,0.0009990744215186947,0.0589296840376811,4.655938491707201e-06,0.006958301615727855,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,63,103070,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.45947816699845134,2.2209512220124012,0.0006043095410779595,0.05892512203977132,9.394058193140653e-08,0.0005126452055465548,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,63,103070,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.6713945410010638,2.2209512220124012,0.0009980601593106424,0.05892968318595128,4.655086761888583e-06,0.006962519849309739,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,64,103071,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,567,0.3697218330016767,1.9973539368358884,0.0009935406392171935,0.05892530329758496,2.7519839557177406e-07,0.0008939839395081655,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,64,103071,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.45702874999915366,1.9973539368358884,0.0009998930280350695,0.05892968841108316,4.660311893771307e-06,0.006962880475125287,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
sparsity,sparseness_percentage,0.1,65,103072,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,614,0.4713511669979198,2.1353406255768803,0.0005951700367741978,0.05892512181975398,9.372056458678557e-08,0.0005128879408442852,0.999,0.9971428571428571,0.028396666029075878,0.9763106316987017
sparsity,sparseness_percentage,0.1,65,103072,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.18814539778154,0.005,27837.629079556307,True,770,0.5451626659996691,2.1353406255768803,0.000998431068634867,0.058929678619236495,4.650520047104478e-06,0.0069632012357006765,0.999,0.9971428571428571,0.00718451989673496,0.9880843241842782
